task_id	hash	native_id	process	tag	name	status	exit	module	container	cpus	time	disk	memory	attempt	submit	start	complete	duration	realtime	queue	%cpu	%mem	rss	vmem	peak_rss	peak_vmem	rchar	wchar	syscr	syscw	read_bytes	write_bytes	vol_ctxt	inv_ctxt	env	workdir	scratch
44	17/b38e04	840796	eeg_file_finder	EV2_03_deap.parquet	eeg_file_finder (EV2_03_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:54.098	2026-06-30 13:13:54.138	2026-06-30 13:13:55.096	998ms	560ms	-	41.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	48 MB	41.4 MB	853	23	0	41.4 MB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/17/b38e049bcfcaa46ccd4e56b313a42d	-
53	73/316cdb	841149	eda_file_finder	EV2_15_deap.parquet	eda_file_finder (EV2_15_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:54.237	2026-06-30 13:13:54.322	2026-06-30 13:13:55.096	859ms	487ms	-	40.9%	0.1%	28 MB	220.1 MB	28 MB	282.4 MB	7.6 MB	1008.1 KB	853	23	0	1008 KB	12	5	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/73/316cdbb8720984b63686407ed2dbbd	-
130	92/c5a642	840836	labels_file_finder	EV2_27_deap.parquet	labels_file_finder (EV2_27_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:54.141	2026-06-30 13:13:54.164	2026-06-30 13:13:55.096	955ms	566ms	-	38.7%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.6 MB	3 KB	853	23	0	4 KB	7	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/92/c5a6424446bf94d0aa328fb52a8e2f	-
46	54/c85f85	841084	eeg_file_finder	EV2_10_deap.parquet	eeg_file_finder (EV2_10_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:54.219	2026-06-30 13:13:54.321	2026-06-30 13:13:55.153	934ms	854ms	-	29.3%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	48.1 MB	41.5 MB	853	23	0	41.5 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/54/c85f8504be91d770d4d270ea940286	-
55	fb/bf6eb6	841947	bvp_file_finder	EV2_12_deap.parquet	bvp_file_finder (EV2_12_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.128	2026-06-30 13:13:55.154	2026-06-30 13:13:55.850	722ms	210ms	-	83.7%	0.0%	14.3 MB	26.1 MB	14.3 MB	26.1 MB	8.2 MB	1.6 MB	853	23	0	1.6 MB	16	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/fb/bf6eb601b2b005fd0419320401ee29	-
43	83/3ddff2	841931	labels_file_finder	EV2_03_deap.parquet	labels_file_finder (EV2_03_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.112	2026-06-30 13:13:55.153	2026-06-30 13:13:55.871	759ms	219ms	-	84.2%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.6 MB	3.2 KB	854	23	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/83/3ddff2872d11a29600ae75326e199a	-
51	f5/e7f37e	842029	bvp_file_finder	EV2_15_deap.parquet	bvp_file_finder (EV2_15_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.168	2026-06-30 13:13:55.254	2026-06-30 13:13:55.872	704ms	192ms	-	90.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.2 MB	1.6 MB	853	26	0	1.6 MB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/f5/e7f37e0788974cf38b8365476aae76	-
54	69/e35273	842080	eda_file_finder	EV2_12_deap.parquet	eda_file_finder (EV2_12_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.185	2026-06-30 13:13:55.255	2026-06-30 13:13:56.012	827ms	397ms	-	47.2%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.4 MB	853.4 KB	854	23	0	856 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/69/e35273afdff0e0f740584dd2b92a56	-
52	34/778823	841975	eeg_file_finder	EV2_15_deap.parquet	eeg_file_finder (EV2_15_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.147	2026-06-30 13:13:55.253	2026-06-30 13:13:56.017	870ms	549ms	-	43.4%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	48 MB	41.4 MB	853	24	0	41.4 MB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/34/778823722b8a37bcae35e639091f5f	-
57	5a/f0e507	842180	labels_file_finder	EV2_12_deap.parquet	labels_file_finder (EV2_12_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.213	2026-06-30 13:13:55.255	2026-06-30 13:13:56.018	805ms	412ms	-	48.0%	0.1%	27.9 MB	220.1 MB	27.9 MB	282.4 MB	6.6 MB	3.3 KB	854	28	0	4 KB	13	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5a/f0e507095808f1aaa54aec0017862c	-
58	90/2d926e	842306	eda_file_finder	EV2_07_deap.parquet	eda_file_finder (EV2_07_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.245	2026-06-30 13:13:55.256	2026-06-30 13:13:56.023	778ms	515ms	-	32.8%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.1 MB	568.4 KB	853	23	0	568 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/90/2d926e2cf82757cb0b6e408232326c	-
56	b2/744155	842258	eeg_file_finder	EV2_12_deap.parquet	eeg_file_finder (EV2_12_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:55.229	2026-06-30 13:13:55.255	2026-06-30 13:13:56.081	852ms	766ms	-	32.5%	0.1%	28.4 MB	220.5 MB	28.4 MB	282.4 MB	47.9 MB	41.3 MB	854	26	0	41.3 MB	12	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/b2/744155dcb1f48f264d2b1b91838a56	-
60	03/3a369a	843035	bvp_file_finder	EV2_07_deap.parquet	bvp_file_finder (EV2_07_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.012	2026-06-30 13:13:56.082	2026-06-30 13:13:56.752	740ms	192ms	-	86.3%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.2 MB	1.6 MB	853	23	0	1.6 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/03/3a369a1e8f8b6564f677ad235ac695	-
59	6c/d0ecad	843039	labels_file_finder	EV2_07_deap.parquet	labels_file_finder (EV2_07_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.027	2026-06-30 13:13:56.083	2026-06-30 13:13:56.753	726ms	183ms	-	85.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.6 MB	3.2 KB	853	23	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/6c/d0ecad6ffb35b1f070e4a2e88b7623	-
62	36/27117d	843123	labels_file_finder	EV2_05_deap.parquet	labels_file_finder (EV2_05_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.063	2026-06-30 13:13:56.083	2026-06-30 13:13:56.978	915ms	479ms	-	39.5%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.6 MB	3.2 KB	853	27	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/36/27117d9fd6db18e985cb3394652b4f	-
61	4f/9e4dd8	843062	eeg_file_finder	EV2_07_deap.parquet	eeg_file_finder (EV2_07_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.046	2026-06-30 13:13:56.083	2026-06-30 13:13:56.979	933ms	562ms	-	40.8%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	47.8 MB	41.2 MB	854	23	0	41.2 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/4f/9e4dd84154f6367c259f93b357a575	-
63	b7/e192c9	843334	eda_file_finder	EV2_05_deap.parquet	eda_file_finder (EV2_05_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.123	2026-06-30 13:13:56.182	2026-06-30 13:13:56.986	863ms	482ms	-	37.0%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.5 MB	915 KB	853	23	0	916 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/b7/e192c9718c6766bb7262e574b0fd9c	-
68	83/ceb649	843396	labels_file_finder	EV2_13_deap.parquet	labels_file_finder (EV2_13_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.141	2026-06-30 13:13:56.185	2026-06-30 13:13:56.987	846ms	446ms	-	41.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.6 MB	3.2 KB	853	27	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/83/ceb6493b72ee7bb313133d2102c598	-
65	5d/702d74	843284	eeg_file_finder	EV2_05_deap.parquet	eeg_file_finder (EV2_05_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.106	2026-06-30 13:13:56.182	2026-06-30 13:13:57.037	931ms	839ms	-	37.0%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	48.1 MB	41.5 MB	852	23	0	41.5 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5d/702d74b75570621bc3d2dbd8d3ff8a	-
64	e6/9f0dcd	843188	bvp_file_finder	EV2_05_deap.parquet	bvp_file_finder (EV2_05_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.080	2026-06-30 13:13:56.181	2026-06-30 13:13:57.036	956ms	532ms	-	37.3%	0.1%	26.4 MB	218.6 MB	26.4 MB	282.4 MB	8.2 MB	1.6 MB	852	23	0	1.6 MB	13	4	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/e6/9f0dcd803ccf126c5b559c0bd73b2e	-
69	6a/f450e2	844108	eda_file_finder	EV2_13_deap.parquet	eda_file_finder (EV2_13_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.009	2026-06-30 13:13:57.037	2026-06-30 13:13:57.616	607ms	196ms	-	82.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.2 MB	643.6 KB	853	23	0	644 KB	7	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/6a/f450e2eb91f60ee756bbf47ea3908c	-
66	31/9c9c21	844092	bvp_file_finder	EV2_13_deap.parquet	bvp_file_finder (EV2_13_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:56.984	2026-06-30 13:13:57.037	2026-06-30 13:13:57.639	655ms	215ms	-	85.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.1 MB	1.5 MB	854	23	0	1.5 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/31/9c9c213ce9807908b1e5ce0f929665	-
67	35/62996d	844127	eeg_file_finder	EV2_13_deap.parquet	eeg_file_finder (EV2_13_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.024	2026-06-30 13:13:57.038	2026-06-30 13:13:58.106	1.1s	521ms	-	45.8%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	47.9 MB	41.3 MB	853	24	0	41.3 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/35/62996da07a8e411ce199383eadd23d	-
71	37/b91163	844250	labels_file_finder	EV2_14_deap.parquet	labels_file_finder (EV2_14_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.071	2026-06-30 13:13:57.137	2026-06-30 13:13:58.106	1s	473ms	-	37.5%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.6 MB	3.2 KB	853	24	0	4 KB	6	2	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/37/b91163ba8907f6937522212cda5aea	-
72	1b/34d3f8	844170	bvp_file_finder	EV2_14_deap.parquet	bvp_file_finder (EV2_14_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.043	2026-06-30 13:13:57.136	2026-06-30 13:13:58.109	1.1s	504ms	-	37.4%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.2 MB	1.6 MB	853	24	0	1.6 MB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/1b/34d3f834a4ecf8d410d3c50ade1332	-
74	5d/5f9bbe	844441	bvp_file_finder	EV2_04_deap.parquet	bvp_file_finder (EV2_04_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.126	2026-06-30 13:13:57.138	2026-06-30 13:13:58.109	983ms	469ms	-	42.2%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.2 MB	1.6 MB	854	23	0	1.6 MB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/5d/5f9bbe27670a1edc8449c5c075f984	-
70	c3/0129a4	844321	eda_file_finder	EV2_14_deap.parquet	eda_file_finder (EV2_14_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.089	2026-06-30 13:13:57.137	2026-06-30 13:13:58.109	1s	474ms	-	41.7%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.5 MB	962.5 KB	852	26	0	964 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c3/0129a4cece9410d39258ef8a6969ee	-
73	8e/589da1	844388	eeg_file_finder	EV2_14_deap.parquet	eeg_file_finder (EV2_14_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.104	2026-06-30 13:13:57.137	2026-06-30 13:13:58.132	1s	813ms	-	40.5%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	48 MB	41.4 MB	853	23	0	41.4 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/8e/589da1249fc12c1dbcdb151cc2b7a6	-
76	e4/bb6c8d	845133	labels_file_finder	EV2_04_deap.parquet	labels_file_finder (EV2_04_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:57.904	2026-06-30 13:13:58.110	2026-06-30 13:13:59.245	1.3s	204ms	-	100.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.6 MB	3.2 KB	853	23	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/e4/bb6c8d4fb91dd9e673ed90f6d1c851	-
77	58/9c2fcf	845142	eda_file_finder	EV2_04_deap.parquet	eda_file_finder (EV2_04_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.116	2026-06-30 13:13:58.132	2026-06-30 13:13:59.339	1.2s	211ms	-	96.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.1 MB	559.9 KB	853	26	0	560 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/58/9c2fcfb64f264335b604ee3c2af014	-
79	da/d60fb1	845200	labels_file_finder	EV2_09_deap.parquet	labels_file_finder (EV2_09_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.155	2026-06-30 13:13:58.234	2026-06-30 13:13:59.484	1.3s	507ms	-	37.3%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.6 MB	3.2 KB	853	23	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/da/d60fb1bfaacb321de4d9669dd90111	-
80	f0/11f0c2	845322	bvp_file_finder	EV2_09_deap.parquet	bvp_file_finder (EV2_09_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.189	2026-06-30 13:13:58.235	2026-06-30 13:13:59.491	1.3s	594ms	-	33.6%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.1 MB	1.5 MB	853	25	0	1.5 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/f0/11f0c203872a6fc2735da168e8039a	-
81	8d/31764b	845250	eda_file_finder	EV2_09_deap.parquet	eda_file_finder (EV2_09_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.171	2026-06-30 13:13:58.234	2026-06-30 13:13:59.491	1.3s	647ms	-	30.9%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	7.3 MB	729.1 KB	853	25	0	732 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/8d/31764b63cdd53addd38ccacdd1d963	-
78	fd/07a96c	845415	eeg_file_finder	EV2_09_deap.parquet	eeg_file_finder (EV2_09_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.212	2026-06-30 13:13:58.235	2026-06-30 13:13:59.505	1.3s	1.2s	-	20.5%	0.2%	62.6 MB	3 GB	62.6 MB	3 GB	48.1 MB	41.5 MB	853	23	0	41.5 MB	4328	6	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/fd/07a96c46a18a5058b32a58e2a43f6a	-
75	af/4fbc2a	845163	eeg_file_finder	EV2_04_deap.parquet	eeg_file_finder (EV2_04_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.137	2026-06-30 13:13:58.234	2026-06-30 13:13:59.504	1.4s	675ms	-	38.5%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	48.2 MB	41.6 MB	853	23	0	41.6 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/af/4fbc2ab5fad761326af00391cc5204	-
85	05/27b73d	845491	eeg_file_finder	EV2_11_deap.parquet	eeg_file_finder (EV2_11_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:58.232	2026-06-30 13:13:58.335	2026-06-30 13:13:59.550	1.3s	1.2s	-	22.1%	0.2%	62.6 MB	3 GB	62.6 MB	3 GB	48.1 MB	41.5 MB	853	23	0	41.5 MB	84	171	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/05/27b73d711e36b45d41b25cd444e970	-
84	c9/0123b8	846343	eda_file_finder	EV2_11_deap.parquet	eda_file_finder (EV2_11_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.486	2026-06-30 13:13:59.505	2026-06-30 13:13:59.769	283ms	183ms	-	95.4%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.2 MB	674.2 KB	852	23	0	676 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/c9/0123b867402e142e279a4681c542a2	-
83	36/e18158	846347	labels_file_finder	EV2_11_deap.parquet	labels_file_finder (EV2_11_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.502	2026-06-30 13:13:59.550	2026-06-30 13:13:59.851	349ms	181ms	-	101.3%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	6.6 MB	3.3 KB	854	24	0	4 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/36/e18158db3922523d24a75bb86add06	-
88	7a/b17705	846423	eda_file_finder	EV2_01_deap.parquet	eda_file_finder (EV2_01_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.535	2026-06-30 13:13:59.551	2026-06-30 13:14:00.122	587ms	199ms	-	93.3%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.4 MB	846.3 KB	853	27	0	848 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/7a/b177051013c5ac2d3cdbbe28373c86	-
87	90/8c0789	846610	labels_file_finder	EV2_01_deap.parquet	labels_file_finder (EV2_01_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.582	2026-06-30 13:13:59.651	2026-06-30 13:14:00.144	562ms	390ms	-	45.7%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.6 MB	3.3 KB	853	23	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/90/8c0789ea76758014b843925d2f8fd1	-
82	1a/07f331	846365	bvp_file_finder	EV2_11_deap.parquet	bvp_file_finder (EV2_11_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.516	2026-06-30 13:13:59.551	2026-06-30 13:14:00.143	627ms	217ms	-	93.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	8.1 MB	1.5 MB	853	23	0	1.5 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/1a/07f331ea24731f682dec356e2c2f23	-
89	6d/6b67d3	846547	bvp_file_finder	EV2_01_deap.parquet	bvp_file_finder (EV2_01_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.565	2026-06-30 13:13:59.651	2026-06-30 13:14:00.144	579ms	434ms	-	43.3%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	8.2 MB	1.6 MB	853	23	0	1.6 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/6d/6b67d3b0632d445e6c523a486a66c0	-
86	7e/6985fa	846480	eeg_file_finder	EV2_01_deap.parquet	eeg_file_finder (EV2_01_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.551	2026-06-30 13:13:59.650	2026-06-30 13:14:00.182	631ms	533ms	-	42.9%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	47.8 MB	41.2 MB	853	23	0	41.2 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/7e/6985fa29c127c4787e23e9950cd6d0	-
91	9b/fb45cb	846677	bvp_file_finder	EV2_08_deap.parquet	bvp_file_finder (EV2_08_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:13:59.598	2026-06-30 13:13:59.652	2026-06-30 13:14:00.191	593ms	496ms	-	39.9%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	8.1 MB	1.5 MB	855	27	0	1.5 MB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/9b/fb45cb38fea65d87cbda3b087b0dd0	-
92	2e/0abd1a	847345	labels_file_finder	EV2_08_deap.parquet	labels_file_finder (EV2_08_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:14:00.044	2026-06-30 13:14:00.122	2026-06-30 13:14:00.799	755ms	169ms	-	102.9%	0.0%	3.6 MB	7.3 MB	3.6 MB	7.3 MB	6.6 MB	3.3 KB	853	24	0	4 KB	6	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/2e/0abd1a2a9888e25d996f7c76b17638	-
90	2c/e18cce	847367	eda_file_finder	EV2_08_deap.parquet	eda_file_finder (EV2_08_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:14:00.125	2026-06-30 13:14:00.182	2026-06-30 13:14:00.917	792ms	176ms	-	98.3%	0.1%	28.1 MB	220.1 MB	28.1 MB	282.4 MB	7.3 MB	723.2 KB	852	24	0	724 KB	13	1	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/2c/e18cce7bb55da1eba285e163b8ae41	-
93	d1/47d1c2	847393	eeg_file_finder	EV2_08_deap.parquet	eeg_file_finder (EV2_08_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:14:00.149	2026-06-30 13:14:00.183	2026-06-30 13:14:01.064	915ms	522ms	-	44.1%	0.1%	27.8 MB	220.1 MB	27.8 MB	282.4 MB	48.1 MB	41.5 MB	854	27	0	41.5 MB	13	3	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/d1/47d1c211eb57ed87e8a1023e171eb4	-
96	30/814e1d	847533	bvp_file_finder	EV2_06_deap.parquet	bvp_file_finder (EV2_06_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:14:00.195	2026-06-30 13:14:00.291	2026-06-30 13:14:01.064	869ms	562ms	-	33.7%	0.1%	26.7 MB	218.7 MB	26.7 MB	282.4 MB	8.2 MB	1.6 MB	854	23	0	1.6 MB	12	7	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/30/814e1df3b30551fffce979ed6dca26	-
97	4f/9ad8a4	847467	eda_file_finder	EV2_06_deap.parquet	eda_file_finder (EV2_06_deap.parquet)	COMPLETED	0	-	-	2	-	-	2 GB	1	2026-06-30 13:14:00.176	2026-06-30 13:14:00.191	2026-06-30 13:14:01.064	888ms	544ms	-	34.9%	0.0%	3.7 MB	7.3 MB	3.7 MB	7.3 MB	7.5 MB	965.5 KB	852	28	0	968 KB	6	0	-	/mnt/emotiview/repoShaggy/EmotiViewPrivate/EV_analysis/EV2_analysis/work/4f/9ad8a4d930267040d1671167ca6503	-
